intitule,adresse,codepostal,ville,telephone,latitude,longitude,
Point d'accès au droit de Vouziers,Mairie Place Carnot ,8400,VOUZIERS,+33 3 24 30 76 30,49.397611,4.700274,
Tribunal pour Enfants de Digne-les-Bains,6 Place des Recollets  ,4014,DIGNE LES BAINS CEDEX,+33 4 92 31 05 21,44.0918373,6.2396215,
Tribunal pour Enfants de Gap,Palais de Justice Place Saint-Arnoux ,5007,GAP CEDEX,+33 4 92 40 70 00,44.5574443937,6.07748196428,
Tribunal pour Enfants de Privas,Cours du Palais  ,7000,PRIVAS,+33 4 75 66 40 00,44.734646,4.60017,
Tribunal pour Enfants de Charleville-Mézières,9 Esplanade du Palais de Justice  ,8000,CHARLEVILLE MEZIERES,+33 3 24 57 29 23,49.760902,4.7216075,
Tribunal de Commerce d'Evry,1 Rue de la Patinoire  ,91011,EVRY CEDEX,+33 1 69 47 36 50,48.6298146,2.4297779,
Permanence d’information et d’orientation juridiques d'Aix-En-Othe,Siège de la Communauté de Communes 27 avenue Tricoche Maillard ,10160,AIX EN OTHE,+33 3 25 46 70 63,48.2285767,3.7266991,
Tribunal de Commerce de Bobigny,1/13 rue Michel de l'Hospital  ,93008,BOBIGNY CEDEX,+33 891 01 11 11,48.9064281,2.4404611,
Tribunal pour Enfants de Saint-Quentin,Rue Victor Basch B.P. 645/1 ,2322,ST QUENTIN CEDEX,+33 3 23 05 89 00,49.84719,3.285475,
Tribunal pour Enfants de Lons-Le-Saunier,11 Rue Pasteur B.P. 20344 ,39015,LONS LE SAUNIER CEDEX,+33 3 84 35 13 00,46.67339,5.556862,
Tribunal pour Enfants de Mont-de-Marsan,5 Avenue du 8 mai 1945 B.P. 315 ,40011,MONT DE MARSAN CEDEX,+33 5 58 85 41 64,43.893023,-0.501646,
Tribunal pour Enfants de Blois,Place de la République  ,41018,BLOIS CEDEX,+33 2 54 44 60 99,47.589372,1.3338,
Délégué du Médiateur de Nîmes,251; avenue Monseigneur Claverie - Mas de Mingue  ,30000,NIMES,+33 4 66 02 12 30,43.8552133,4.3992703,
Tribunal pour Enfants de Foix,Palais de Justice  Rue du Rocher B.P. 78 ,9008,FOIX CEDEX,+33 5 61 09 19 26,42.9639801,1.6070809,
Tribunal pour Enfants de Bourgoin-Jallieu,10 Rue du Tribunal B.P. 648 ,38317,BOURGOIN JALLIEU CEDEX,+33 4 74 28 78 78,45.586789,5.276511,
Tribunal pour Enfants de Saint-Brieuc,Parc des Promenades  ,22023,ST BRIEUC CEDEX 1,+33 2 96 62 30 07,48.5139819,-2.7626027,
Tribunal pour Enfants de Libourne,22 Rue Thiers B.P. 202 ,33505,LIBOURNE CEDEX,+33 5 57 55 36 80,44.913816,-0.244407,
Conseil départemental d'accès au droit de La Réunion,Tribunal de Grande Instance 5 avenue André Malraux BP 338,97494,STE CLOTILDE CEDEX,+33 2 62 40 23 45,-20.888016,55.46583,
Antenne de justice de Bras Panon,2 rue Azéma Rivière du Mât  ,97412,BRAS PANON,+33 2 62 58 55 59,-21.040475,55.603704,
Relais d'accès au droit de Nanterre,Centre social Valérie Méot 5 Résidence des Iris ,92000,NANTERRE,+33 1 46 52 59 00,48.907895,2.218012,
Relais d'accès au droit de Clichy,Solidarité Formation Médiation (SFM) 12 rue Dagobert ,92110,CLICHY,+33 1 47 31 37 08,48.9028177,2.3051871,
Relais d'accès au droit de Nanterre,Tribunal de grande instance 179-191 avenue Joliot-Curie ,92020,NANTERRE CEDEX,+33 1 40 97 12 78,48.897223,2.217599,
Point d'accès au droit de Grenoble,Centre social Arlequin 97 Galerie de l'Arlequin ,38000,GRENOBLE,+33 4 76 22 42 20,45.163995,5.731449,
Délégué du Médiateur de Marseille 11e Arrondissement,4; rue Gimon  ,13011,MARSEILLE,+33 4 91 35 06 07,43.2873189,5.4561387,
Délégué du Médiateur de Neufchâteau,24; rue Saint-Jean  ,88300,NEUFCHATEAU,+33 3 29 06 10 10,48.3548854,5.694652,
Point d'accès au droit de Grenoble,Centre social Bajatière 79 avenue Jean Perrot ,38000,GRENOBLE,+33 4 76 54 41 80,45.175624,5.737452,
Conseil de Prud'hommes de Vichy,26 Boulevard Carnot B.P. 83 ,3200,VICHY,+33 4 70 31 98 77,46.123333,3.425088,
Maison de Justice et du Droit d'Albertville,2 Avenue Victor Hugo  ,73200,Albertville,+33 4 79 89 22 00,45.674652,6.387758,
Point d'Accès au Droit,Espace de Conciliation et d'Accès au Droit 56 Rue du Général Chanzy ,62100,Calais,+33 3 21 19 04 80,50.9490351,1.8587377,
Antenne juridique et de médiation Malpassé,"Centre social de Malpassé ""Les lilas"" 21 Avenue Charles Camoin Bâtiment C2",13013,Marseille,+33 4 91 58 43 09,43.332615,5.41059,
Antenne de Prévention des Expulsions Locatives,Tribunal d’Instance 61A Rue Grignan ,13006,Marseille,+33 4 91 15 50 50,43.2911971617,5.37493059259,
Maison de Justice et du Droit de Chambéry-le-Haut,57 Place du Forum  ,73000,Chambéry,+33 4 79 72 38 37,45.592936,5.919497,
Conseil de Prud'hommes de Montluçon,114 Boulevard de Courtais B.P. 101 ,3105,MONTLUCON CEDEX,+33 4 70 05 04 53,46.339908,2.607701,
Relais d'accès au droit de Paris,Centre d'Hébergement et de Réinsertion Sociale La Poterne des Peupliers 8/14 rue de la Poterne des Peupliers ,75013,PARIS,+33 1 45 81 90 00,48.820229,2.352822,
Relais d'accès au droit de Paris,Permanence Sociale d'Accueil (P.S.A. Bastille) 12 rue Lacuée ,75012,PARIS,+33 1 53 46 15 00,48.849469,2.36989,
Relais d'accès au droit de Paris,Centre d'Action Sociale Protestant (CASP) 14 rue de Rambervilliers ,75012,PARIS,+33 1 53 44 77 00,48.841357,2.406485,
Relais d'accès au droit de Paris,Service de Prévention et de Protection de l'Enfance (SPPE) - Association Olga Spitzer 19 avenue Parmentier ,75011,PARIS,+33 1 58 30 95 95,48.860644,2.378299,
Relais d'accès au droit de Paris,CHUS Yves Gare 66 boulevard Richard Lenoir ,75011,PARIS,+33 1 55 28 82 72,48.860169,2.372594,
Relais d'accès au droit de Paris,Service de Prévention et de Protection de l'Enfance (SPPE) - Association Olga Spitzer 20-22 rue de la Chine ,75020,PARIS,+33 1 44 62 68 00,48.867826,2.398448,
Relais d'accès au droit de Paris,Service de Prévention et de Protection de l'Enfance (SPPE) - Association Olga Spitzer 10 Cour des Petites Écuries ,75019,PARIS,+33 1 53 34 34 34,48.872632,2.352702,
Relais d'accès au droit de Paris,Secours Populaire Français 6 Passage Ramey ,75018,PARIS,+33 1 53 41 39 39,48.8898713,2.3466062,
Relais d'Accès au Droit,Service de Prévention et de Protection de l'Enfance (SPPE)_Association Olga Spitzer 21 Rue Dautancourt ,75017,Paris,+33 1 53 06 90 10,48.889916,2.324834,
Relais d'accès au droit de Paris,Centre d'Action Sociale de la Ville de Paris (C.A.S.V.P.) 15ème section 3 place Adolphe Chérioux ,75015,PARIS,+33 1 56 56 23 15,48.840668,2.300587,
Permanence d’information et d’orientation juridiques spécialisée Information médiation familiale d'Avignon,Maison de l'Avocat 22 boulevard Limbert ,84000,AVIGNON,+33 4 90 86 22 39,43.946474,4.817287,
Conseil de Prud'hommes de Boulogne-Billancourt,7 Rue Mahias  ,92100,BOULOGNE BILLANCOURT,+33 1 46 99 91 20,48.8459949,2.2343065,
Point d'Accès au Droit (PAD) de CAEN,Centre ville - 8 place Saint Pierre  ,14000,CAEN,02.31.79.73.32 / 02.50.01.12.00,49.1837168383,-0.361215488022,
Antenne de justice de Saint-Paul La Saline,Plate forme des Services Publics CD 6 ,97460,ST PAUL,+33 2 62 33 77 45,-21.042212,55.267678,
Permanence d’information et d’orientation juridiques de Castres,Maison des Associations Place du 1er mai ,81100,CASTRES,+33 5 63 73 58 68,43.6018641,2.2478715,
Point d'accès au droit de Saint-Denis,Cour d'appel 166 rue Juliette Dodu ,97488,ST DENIS CEDEX,,-20.8795117,55.4515409,
Délégué du Médiateur de Saint-Aubin-Routot,  ,76430,ST AUBIN ROUTOT,,49.520771,0.317626,
Point d'accès au droit de Balma,Espace Marqueille 5 avenue J.B. de Lamarck ,31130,BALMA,+33 5 61 24 92 62,43.6098848,1.4975798,
Point d'Accès au Droit,Mairie annexe Saint-Simon 1 Place de l'Eglise ,31000,Toulouse,+33 5 61 06 40 10,43.557424,1.380798,
Point d'accès au droit spécialisé Information médiation familiale,Tribunal de grande instance Palais de Justice ,31800,ST GAUDENS,+33 5 61 94 87 20,43.133668,0.744874,
Point d'accès au droit spécialisé Habitat,Maison Communale de la Solidarité 18 place Marnac ,31520,RAMONVILLE ST AGNE,+33 5 62 24 09 07,43.547022,1.477255,
Relais d'accès au droit dédié aux plus démunis de Moulins,Les restos du cœur 12 cours de Bercy ,3000,MOULINS,+33 4 70 46 26 38,46.5684067,3.3244449,
Point d'Accès au Droit spécialisé Information Lutte contre les discriminations,Mairie 17 Rue de Rémusat ,31000,Toulouse,+33 5 61 22 20 23,43.605834,1.4442178,
Permanence d’information et d’orientation juridiques dédiée aux jeunes/mineurs,Maison de l’Avocat 17 Place du Chapitre ,51100,Reims,+33 3 26 03 56 38,49.254742,4.033513,
Permanence d’information et d’orientation juridiques spécialisée Habitat d'Avignon,Association Départementale d'Information sur le Logement (ADIL) 2 rue St Etienne ,84000,AVIGNON,+33 4 90 16 34 34,43.950435,4.805556,
Tribunal pour Enfants de Paris,4 Boulevard du Palais  ,75055,PARIS CEDEX 01,+33 1 44 32 54 34,48.8548767,2.3454235,
Permanence d’information et d’orientation juridiques,Maison du Département 337 Avenue Napoléon Bonaparte ,84800,L’Isle sur-la-Sorgue,+33 4 90 20 51 70,43.927621,5.052612,
Permanence d’information et d’orientation juridiques d'Orange,Maison du Département 1 Rond point de l'Arc-de-triomphe ,84100,ORANGE,+33 4 90 30 30 20,44.1366433,4.8050066,
Permanence d’information et d’orientation juridiques de Pertuis,Maison de la Citoyenneté 54 place St Jacques ,84120,PERTUIS,+33 4 90 79 50 40,43.6953584,5.5048691,
Maison de la Justice et du Droit,Rue de Tritteling (à proximité du C.A.S.E.)  ,57380,FAULQUEMONT,,49.0549545047,6.60601698021,
Permanence d’information et d’orientation juridiques de Sorgues,Espace de la justice et du droit Rue de la Coquille ,84706,SORGUES CEDEX,+33 4 90 39 09 47,44.005743,4.877699,
Permanence d’information et d’orientation juridiques de Vaison La Romaine,Mairie de Vaison la Romaine 6 cours Taulignan ,84110,VAISON LA ROMAINE,+33 4 90 36 50 08,44.2416839,5.0754119,
Conseil départemental d'accès au droit de la Vienne,place Alphonse Lepetit  ,86020,POITIERS CEDEX,+33 5 49 50 22 00,46.583152,0.341443,
Point d'accès au droit de Châtellerault,Hôtel de ville 78 boulevard Blossac ,86100,CHATELLERAULT,,46.8177607,0.5460496,
Permanence d’information et d’orientation juridiques de Saint-Junien,Maison de la Solidarité Ouest Limousin Rue Alfred de Musset ,87200,ST JUNIEN,+33 5 55 43 06 06,45.8866867,0.8935316,
Point d'accès au droit dédié aux plus démunis,Secours populaire Place de la Collégiale ,87400,ST LEONARD DE NOBLAT,+33 5 55 10 53 00,45.8374332,1.4891015,
Point d'accès au droit de Saint-Yrieix-La-Perche,Espace Ferraud Avenue du Docteur Lemoyne ,87500,ST YRIEIX LA PERCHE,+33 5 55 33 86 00,45.5115684,1.203599,
Conseil départemental d'accès au droit des Vosges,Tribunal de grande instance Place Edmond Henry Case Officielle 575,88020,EPINAL CEDEX,+33 3 29 34 53 53,48.174515,6.45139,
Conseil départemental d'accès au droit de la Haute-Vienne,Place d'Aine  ,87000,LIMOGES,+33 5 55 11 81 00,45.829845,1.254939,
Point d'accès au droit dédié aux plus démunis,Secours populaire Boulevard Victor Buissière ,87300,BELLAC,+33 5 55 10 53 00,46.1219171,1.0493317,
Point d'accès au droit dédié aux plus démunis,Secours populaire Impasse des Combes ,87600,ROCHECHOUART,+33 5 55 10 53 00,45.82963,0.8271567,
Point d'accès au droit de Saint-Dié-Des-Vosges,Maison de Quartier K.A.F.E Kellermann 14 avenue Jean-Jaurès ,88100,ST DIE DES VOSGES,,48.2804235,6.9588079,
Permanence d’information et d’orientation juridiques d'Epinal,Tribunal de grande instance Palais de Justice 7 place Edmond Henry,88000,EPINAL,+33 3 29 34 53 53,48.179504,6.457288,
Point d'accès au droit d'Etampes,1 rue du Coq  ,91150,ETAMPES,+33 1 69 92 11 70,48.4316804,2.1520043,
Point d'accès au droit d'Evry,7 Clos de la Cathédrale  ,91000,EVRY,+33 1 60 91 07 91,48.6234477,2.4285291,
Conseil Départemental d'Accès au Droit de l'Essonne,Tribunal de Grande Instance 9 Rue des Mazières ,91012,Evry,+33 1 60 76 78 00,48.6277869,2.4327036,
Maison de Justice et du Droit d'Athis-Mons,4 Avenue François Mitterrand  ,91200,Athis-Mons,+33 1 60 48 70 59,48.708246,2.371488,
Point d'accès au droit de Chilly-Mazarin,31 place de la Libération  ,91380,CHILLY MAZARIN,+33 1 69 09 75 28,48.7024507,2.3207315,
Conseil Départemental d'Accès au Droit des Hauts-de-Seine,Tribunal de Grande Instance 179-191 Avenue Joliot-Curie ,92020,Nanterre,+33 1 40 97 12 00,48.8971481,2.2177844,
Maison de Justice et du Droit de Bagneux,8bis Rue de la sarrazine  ,92220,Bagneux,+33 1 46 64 14 14,48.789318,2.311958,
Maison de Justice et du Droit de Chatenay-Malabry,1 Rue Francis Pressensé  ,92290,Chatenay-Malabry,+33 1 46 32 76 12,48.766096,2.255616,
Point d'accès au droit de Grigny,Ferme neuve Chemin du Plessis ,91350,GRIGNY,+33 1 69 02 45 70,48.6521754,2.3845765,
Maison de Justice et du Droit du Val d'Orge,"""Le Trianon"" 72 Route de Corbeil ",91360,Villemoisson-sur-Orge,+33 1 69 46 81 50,48.658595,2.339697,
Maison de Justice et du Droit des Ulis,"Rue des Bergères Groupe scolaire ""Les Bergères"" ",91940,Les Ulis,+33 1 64 86 14 05,48.685225,2.167465,
Point d'accès au droit de Clichy,Maison du droit et de la prévention 92 rue Martre ,92110,CLICHY,+33 1 47 15 32 05,48.903449,2.305814,
Point d'accès au droit de Colombes,Centre social et culturel des Fossés Jean 11 rue Michelet ,92700,COLOMBES,+33 1 42 42 86 76,48.9317856,2.2670494,
Point d'accès au droit de Courbevoie,39 rue Victor Hugo  ,92400,COURBEVOIE,+33 1 46 91 91 30,48.8938867,2.2569241,
Point d'accès au droit de Meudon,Centre social Millandy 5 rue Georges Millandy ,92360,MEUDON LA FORET,+33 1 41 07 94 94,48.7863759,2.2321703,
Tribunal de Grande Instance de Grasse,37 Avenue Pierre Semard B.P. 71029 ,6133,GRASSE CEDEX,+33 4 92 60 72 00,43.656694,6.928526,
Tribunal de Grande Instance de Nice,Place du Palais  ,6357,NICE CEDEX 4,+33 4 92 17 70 00,43.696633,7.2737625,
Point d'accès au droit de La Garenne Colombes,Rue Médéric  ,92250,LA GARENNE COLOMBES,,48.9111229,2.2478804,
Maison de Justice et du Droit de Gennevilliers,19 Avenue Lucette Mazalaigue  ,92230,Gennevilliers,+33 1 47 99 06 56,48.934468,2.286364,
Tribunal de Grande Instance de Marseille,6 Rue Joseph Autran  ,13281,MARSEILLE CEDEX 06,+33 4 91 15 50 50,43.2907289,5.3740786,
Tribunal de Grande Instance de Lisieux,Cour Matignon B.P. 47227 ,14107,LISIEUX CEDEX,+33 2 31 48 53 60,49.146344,0.235969,
Conseil Départemental d'Accès au Droit de Seine-Saint-Denis,Tribunal de Grande Instance 173 Avenue Paul Vaillant-Couturier ,93008,Bobigny,+33 1 48 95 13 93,48.9086108,2.4491533,
Maison de Justice et du Droit d'Aubervilliers,20 Rue Bernard et Mazoyer  ,93300,Aubervilliers,+33 1 48 11 32 24,48.912207,2.382476,
Point d'accès au droit de Nanterre,Centre social et culturel Les Acacias 12 rue des Acacias Club des Acacias,92000,NANTERRE,+33 1 47 29 10 26,48.900267,2.190731,
Point d'accès au droit de Suresnes,28 rue Merlin de Thionville  ,92150,SURESNES,+33 1 41 18 37 38,48.8699097,2.2235521,
Point d'accès au droit de Villeneuve-La-Garenne,Centre Municipal du Nouveau Monde 3 Mail Marie Curie ,92390,VILLENEUVE LA GARENNE,+33 1 41 47 49 70,48.9371023,2.3259077,
Tribunal de Grande Instance de Tarascon,Place  du docteur Braye  ,13158,TARASCON CEDEX,+33 4 90 91 72 00,43.8048118,4.6582203,
Tribunal de Grande Instance de Brive-la-Gaillarde,Palais de Justice Boulevard du Maréchal Lyautey ,19312,BRIVE LA GAILLARDE CEDEX,+33 5 55 17 77 77,45.1567616,1.5325855,
Point d'accès au droit de Bondy,Hôpital Jean Verdier - Service des Urgences Médico-Judiciaires Avenue du 14 Juillet ,93140,BONDY,+33 1 48 02 65 08,48.910387,2.49114,
Maison de Justice et du Droit de Clichy-sous-Bois,201 Allée de Gagny  ,93390,Clichy-sous-Bois,+33 1 41 70 38 20,48.909405,2.550039,
Maison de Justice et du Droit de La Courneuve,2 Avenue de la République  ,93120,La Courneuve,+33 1 49 92 62 05,48.924918,2.38827,
Tribunal de Grande Instance de La Rochelle,10 Rue du Palais  ,17028,LA ROCHELLE CEDEX 1,+33 5 46 50 87 10,46.159808,-1.1536929,
Point d'accès au droit d'Aulnay-Sous-Bois,Plate-forme d'Insertion Multiservices 119 Galerie Surcouf Le Galion Rose des Vents,93600,AULNAY SOUS BOIS,+33 1 48 79 83 18,48.954777,2.499432,
Maison de Justice et du Droit du Blanc-Mesnil,7 Rue Emile Khan  ,93150,Le Blanc-Mesnil,+33 1 45 91 93 50,48.936552,2.463127,
Point d'accès au droit de Bobigny,SOS Victimes 93 Cité Picasso 5 rue Carnot,93000,BOBIGNY,+33 1 41 60 19 60,48.907641,2.448969,
Point d'accès au droit de Noisy-Le-Grand,Maison des Services Publics 11/15 Mail Fédérico Garcia Lorca ,93160,NOISY LE GRAND,+33 1 55 85 12 00,48.8477982,2.552755,
Maison de Justice et du Droit de Pantin,25ter Rue du Pré Saint-Gervais  ,93500,Pantin,+33 1 41 83 66 41,48.889923,2.403232,
Point d'accès au droit de Pierrefitte-sur-Seine,Association pour la Formation la Prévention et l'Accès au Droit 7 place de la Libération,93380,PIERREFITTE SUR SEINE,+33 1 49 71 56 90,48.960599,2.361806,
Point d'accès au droit de Dugny,Mairie Hôtel de ville Rue de la Résistance,93440,DUGNY,+33 1 49 92 66 66,48.9550956,2.4174221,
Maison de Justice et du Droit d'Epinay-sur-Seine,1 Rue de la Terrasse  ,93800,Epinay-sur-Seine,+33 1 48 23 22 27,48.951913,2.312964,
Point d'accès au droit de Les Lilas,Le Kiosque des Lilas 167 rue de Paris ,93260,LES LILAS,+33 1 48 97 21 10,48.880658,2.418983,
Point d'accès au droit de Montfermeil,Maison des Services Publics 26 rue Utrillo ,93370,MONTFERMEIL,+33 1 41 70 74 70,48.9020161,2.5560315,
Point d'accès au droit de Le Pré Saint-Gervais,Maison des Associations 3 place Anatole France ,93310,LE PRE ST GERVAIS,+33 1 49 42 70 29,48.883554,2.4029789,
Point d'accès au droit de Romainville,Espace Marcel Cachin Rue de la Résistance ,93230,ROMAINVILLE,+33 1 71 86 60 40,48.8807734,2.435349,
Point d'accès au droit de Tremblay En France,Maison pour tous - MIKADO 4 allée Claude Chastillon ,93290,TREMBLAY EN FRANCE,+33 1 49 63 70 96,48.954349,2.56708,
Point d'accès au droit de Villetaneuse,Mairie 1 place de l'Hôtel de Ville ,93430,VILLETANEUSE,+33 1 49 40 76 00,48.9615798,2.343197,
Conseil Départemental d'Accès au Droit du Val de Marne,Tribunal de Grande Instance Rue Pasteur Valléry-Radot ,94011,Créteil,+33 1 49 81 16 00,48.7836024,2.4423209,
Point d'accès au droit de Rosny-Sous-Bois,Maison du Droit et de la Citoyenneté Centre Administratif Hoffmann 60-66 rue Philibert Hoffmann,93110,ROSNY SOUS BOIS,+33 1 41 58 59 70,48.8814112,2.4862333,
Point d'accès au droit de Sevran,Pôle Tranquillité Publique 6 place de la Gare ,93270,SEVRAN,+33 1 43 83 61 37,48.9358265,2.5337307,
Point d'accès au droit de Stains,Maison du Droit et de la Médiation 6 place du Colonel Fabien ,93240,STAINS,+33 1 71 86 33 11,48.9562401,2.3814099,
Permanence d’information et d’orientation juridiques de Saint-Maur-Des-Fossés,Chambre de métiers du Val-de-Marne 27 avenue Raspail ,94100,ST MAUR DES FOSSES,,48.7861335,2.4876125,
Tribunal de Grande Instance de Nîmes,Nouveau Palais de Justice Boulevard des Arènes ,30000,NIMES,+33 4 66 76 47 00,43.8343479,4.3590266,
Point d'accès au droit de Valenton,1 Cour de la Ferme  ,94460,VALENTON,+33 1 43 82 81 30,48.748049,2.464448,
Maison de Justice et du Droit de Champigny-sur-Marne,15 Rue Albert Thomas  ,94500,Champigny-sur-Marne,+33 1 45 16 18 60,48.813056,2.511077,
Permanence d’information et d’orientation juridiques de Créteil,Tribunal de grande instance Rue Pasteur Vallery-Radot ,94011,CRETEIL CEDEX,+33 1 45 17 06 09,48.785619,2.440902,
Point d'accès au droit de Fontenay-Sous-Bois,12 bis avenue Charles Garcia  ,94120,FONTENAY SOUS BOIS,+33 1 48 75 46 96,48.8561719,2.4822134,
Permanence d’information et d’orientation juridiques de Nogent-sur-Marne,Tribunal d'instance 19 rue Charles VII ,94130,NOGENT SUR MARNE,,48.8364723,2.4868102,
Tribunal de Grande Instance de Montpellier,Place Pierre Flotte  ,34040,MONTPELLIER CEDEX 1,+33 4 67 12 60 00,43.6104379,3.868906,
Maison de Justice et du Droit de Cergy-Saint-Christophe,12 Place des Institutions  ,95800,Cergy,+33 1 30 38 45 15,49.047436,2.03306,
Maison de Justice et du Droit d'Ermont,60 Rue de Stalingrad  ,95120,Ermont,+33 1 34 44 03 90,48.985815,2.256667,
Point d'accès au droit de Villejuif,Tribunal d'instance 127 avenue Jean Jaurès ,94800,VILLEJUIF,+33 1 49 58 45 45,48.790663,2.3667321,
Maison de Justice et du Droit d'Argenteuil,14 Rue Alfred Labrière  ,95100,Argenteuil,+33 1 34 34 62 30,48.944654,2.25478,
Tribunal de Grande Instance de Béziers,Place de la Révolution C.S. 604 ,34535,BEZIERS CEDEX,+33 4 67 49 60 00,43.34146,3.210654,
Maison de Justice et du Droit de Sarcelles,31bis Avenue du 8 mai 1945  ,95200,Sarcelles,+33 1 39 94 96 22,48.977613,2.371087,
Tribunal de Grande Instance de Dax,Rue des Fusillés B.P. 355 ,40107,DAX CEDEX,+33 5 58 56 88 20,43.709466,-1.051532,
Tribunal de Grande Instance de Mont-de-Marsan,5 Avenue du 8 mai 1945 B.P. 315 ,40011,MONT DE MARSAN CEDEX,+33 5 58 85 41 85,43.893023,-0.501646,
Maison de Justice et du Droit de Persan,6 Rue du 8 mai 1945  ,95340,Persan,+33 1 39 37 08 74,49.145437,2.283508,
Point d'accès au droit de Pontoise,2 place de la Fraternité  ,95300,PONTOISE,+33 1 34 24 01 41,49.0642628,2.0473919,
Conseil Départemental d'Accès au Droit de la Guadeloupe,Tribunal de Grande Instance Boulevard Felix Eboué ,97109,Basse Terre,,15.998761,-61.725646,
Point d'accès au droit de Les Abymes,Ecole mixte 2 de Grand Camp  ,97139,LES ABYMES,,16.2761141,-61.504845,
Point d'accès au droit de Basse-Terre,Centre social et culturel Roger Fortune Avenue Paul Lacave ,97100,BASSE TERRE,+33 5 90 41 03 00,15.998761,-61.725646,
Tribunal de Grande Instance de Roanne,5 Bis Place Georges Clémenceau B.P. 515 ,42328,ROANNE CEDEX,+33 4 77 44 48 00,46.039881,4.072387,
Tribunal de Grande Instance de Saint-Etienne,Place du Palais de Justice  ,42022,ST ETIENNE CEDEX 1,+33 4 77 43 33 00,45.4379283,4.3842586,
Maison de Justice et du Droit de Villiers le Bel,2 Rue Pompon  ,95400,Villiers le Bel,+33 1 34 19 87 52,49.004446,2.401323,
Cour d'Appel de Basse-Terre,4 Boulevard Félix Eboué  ,97100,BASSE TERRE,+33 5 90 80 63 36,16.2681696,-61.5857963,
Direction Inter Régionale de la Protection judiciaire de la jeunesse Centre,4; rue de Patay BP 5203 ,45052,ORLEANS CEDEX 1,+33 2 38 54 87 40,47.909292,1.903715,
